time,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:Copy.count,Jvm:Copy.time,Jvm:MarkSweepCompact.count,Jvm:MarkSweepCompact.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2015-10-26 00:38:28.202 UTC,109,3160613,1200,14776,0,0,20,3,0.15,0,0,0,0,0,0,0,3,3,2,0,2,1,5,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,50763,3,0,49925,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819907855,3145728,0,0,0,14,0,0,0,2,0,0,0,3,0,0,0,0,14,0,2048,1,0,0,0,0,137216,28,0,0,0,0,0,0,5,14,0,0,10094112,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:38:28.307 UTC,109,3191253,2280,45416,0,0,33,4,0.121212125,0,0,0,0,0,0,0,7,7,0,0,2,1,11,0,34,22,0,0,0,0,0,0,0,0,0,0,0,0,0,50763,3,0,49925,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819907855,3145728,0,0,0,30,0,0,0,1,0,0,0,3,0,0,0,0,30,1,0,0,0,0,0,1,73319,32,0,0,0,0,0,0,1,3,0,0,11743176,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-10-26 00:38:28.353 UTC,109,3175517,1400,29544,136,0,23,4,0.17391305,0,0,0,0,0,0,0,4,4,2,0,2,1,6,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,50763,3,0,49925,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819908309,3145728,0,0,0,19,0,0,0,3,0,0,0,3,0,0,0,0,19,1,2048,1,0,0,0,1,159335,35,0,0,0,0,0,0,8,23,1,17,11794216,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:38:28.366 UTC,109,3191189,2280,45352,0,0,30,3,0.1,0,0,0,0,0,0,0,7,7,0,0,4,1,11,0,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,50763,3,0,49925,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819908309,3145728,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,25,1,0,0,0,0,0,0,51200,25,0,0,0,0,0,0,0,0,0,0,12382432,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-10-26 00:38:28.393 UTC,109,3175517,1400,29544,136,0,23,4,0.17391305,0,0,0,0,0,0,0,4,4,2,0,2,1,6,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,50763,3,0,49925,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819908367,3145728,0,0,0,19,0,0,0,3,0,0,0,3,0,0,0,0,19,1,2048,1,0,0,0,1,159335,35,0,0,0,0,0,0,9,25,1,17,15632624,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:38:28.415 UTC,109,3188069,2360,42232,0,0,28,1,0.035714287,0,0,0,0,0,0,0,6,6,0,0,2,1,9,0,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,50763,3,0,49925,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819908367,3145728,0,0,0,19,1,5,1,2,1,0,0,3,1,0,0,0,19,1,0,0,0,0,0,0,43008,21,235,1,0,0,0,0,0,0,0,0,16191928,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:38:28.470 UTC,109,3171909,1000,25936,136,0,17,4,0.23529412,0,0,0,0,0,0,0,4,4,2,0,2,1,7,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,51844,4,0,51103,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819908430,3145728,0,0,0,17,0,0,0,3,0,0,0,3,0,0,0,0,17,1,2048,1,0,0,0,1,155239,33,0,0,0,0,0,0,10,28,2,35,15170560,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:38:28.479 UTC,109,3191357,2360,45520,0,0,30,3,0.1,0,0,0,0,0,0,0,7,7,0,0,2,1,11,0,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,51844,4,0,51103,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819908430,3145728,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,27,1,0,0,0,0,0,0,55296,27,0,0,0,0,0,0,0,0,0,0,15616288,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-10-26 00:38:54.705 UTC,109,3158397,800,12560,0,0,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,0,2,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,51844,4,0,51103,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819934369,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,2048,1,0,0,0,0,133120,26,0,0,0,0,0,0,5,16,0,0,10242280,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:38:54.812 UTC,109,3191357,2360,45520,0,0,33,4,0.121212125,0,0,0,0,0,0,0,7,7,0,0,2,1,11,0,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,51844,4,0,51103,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819934369,3145728,0,0,0,32,0,0,0,1,0,0,0,3,0,0,0,0,32,1,0,0,0,0,0,1,77415,34,0,0,0,0,0,0,1,2,0,0,11721896,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-10-26 00:38:54.863 UTC,109,3171909,1000,25936,136,0,17,4,0.23529412,0,0,0,0,0,0,0,4,4,2,0,2,1,7,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,51844,4,0,51103,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819934814,3145728,0,0,0,17,0,0,0,3,0,0,0,3,0,0,0,0,17,1,2048,1,0,0,0,1,155239,33,0,0,0,0,0,0,8,24,1,16,11778600,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:38:54.884 UTC,109,3191293,2360,45456,0,0,30,3,0.1,0,0,0,0,0,0,0,7,7,0,0,4,1,11,0,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,51844,4,0,51103,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819934814,3145728,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,27,1,0,0,0,0,0,0,55296,27,0,0,0,0,0,0,0,0,0,0,12366544,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-10-26 00:38:54.906 UTC,109,3171909,1000,25936,136,0,17,4,0.23529412,0,0,0,0,0,0,0,4,4,2,0,2,1,7,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,51844,4,0,51103,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819934885,3145728,0,0,0,17,0,0,0,3,0,0,0,3,0,0,0,0,17,1,2048,1,0,0,0,1,155239,33,0,0,0,0,0,0,9,27,1,16,15608304,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:38:54.920 UTC,109,3188213,2360,42376,0,0,30,2,0.06666667,0,0,0,0,0,0,0,6,6,0,0,2,1,9,0,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,51844,4,0,51103,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819934885,3145728,0,0,0,23,1,4,1,2,1,0,0,3,1,0,0,0,23,1,0,0,0,0,0,0,51200,25,126,1,0,0,0,0,0,0,0,0,16168608,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:38:54.981 UTC,109,3172005,1000,26032,136,1,17,4,0.23529412,0,0,0,0,0,0,0,4,4,2,1,2,1,7,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,52647,5,0,52075,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819934941,3145728,0,0,0,18,0,0,0,3,0,0,0,3,0,0,0,0,18,1,2048,1,0,0,0,1,157287,34,0,0,0,0,0,0,10,30,2,33,15097824,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:38:54.994 UTC,109,3191453,2360,45616,0,0,30,3,0.1,0,0,0,0,0,0,0,7,7,0,0,2,1,11,0,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,52647,5,0,52075,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819934941,3145728,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,27,1,0,0,0,0,0,0,55296,27,0,0,0,0,0,0,0,0,0,0,15665096,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-10-26 00:39:08.693 UTC,109,3158493,800,12656,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,2,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,52647,5,0,52075,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819948383,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,2048,1,0,0,0,0,135168,27,0,0,0,0,0,0,5,18,0,0,10271688,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:39:08.783 UTC,109,3191453,2360,45616,0,0,33,4,0.121212125,0,0,0,0,0,0,0,7,7,0,0,2,1,11,0,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,52647,5,0,52075,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819948383,3145728,0,0,0,32,0,0,0,1,0,0,0,3,0,0,0,0,32,1,0,0,0,0,0,1,77415,34,0,0,0,0,0,0,1,3,0,0,11747696,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-10-26 00:39:08.878 UTC,109,3172005,1000,26032,136,1,17,4,0.23529412,0,0,0,0,0,0,0,4,4,2,1,2,1,7,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,52647,5,0,52075,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819948785,3145728,0,0,0,18,0,0,0,3,0,0,0,3,0,0,0,0,18,1,2048,1,0,0,0,1,157287,34,0,0,0,0,0,0,8,27,1,16,11808592,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:39:08.921 UTC,109,3194581,2520,48744,0,0,31,2,0.06451613,0,0,0,0,0,0,0,8,8,0,0,2,2,12,0,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,52647,5,0,52075,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819948785,3145728,0,0,0,25,1,3,1,2,1,0,0,3,1,0,0,0,25,1,0,0,0,0,0,0,55296,27,485,1,0,0,0,0,0,0,0,0,12618496,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:39:08.950 UTC,109,3173077,1200,27104,136,0,20,4,0.2,0,0,0,0,0,0,0,4,4,2,0,2,1,7,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,54246,6,0,53237,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819948930,3145728,0,0,0,18,0,0,0,3,0,0,0,3,0,0,0,0,18,1,2048,1,0,0,0,1,157287,34,0,0,0,0,0,0,9,30,1,16,16063496,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:39:08.961 UTC,109,3190581,2520,44744,0,0,30,3,0.1,0,0,0,0,0,0,0,7,7,0,0,4,1,11,0,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,54246,6,0,53237,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819948930,3145728,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,26,1,0,0,0,0,0,0,53248,26,0,0,0,0,0,0,0,0,0,0,16546872,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-10-26 00:39:09.003 UTC,109,3159621,1000,13728,56,0,18,3,0.16666667,0,0,0,0,0,0,0,3,3,2,0,2,1,5,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,54246,6,0,53237,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819948964,3145728,0,0,0,14,0,0,0,3,0,0,0,3,0,0,0,0,14,1,2048,1,0,0,0,0,135168,27,0,0,0,0,0,0,10,34,2,35,15019424,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:39:09.035 UTC,109,3190645,2520,44808,0,0,32,4,0.125,0,0,0,0,0,0,0,7,7,0,0,2,1,11,0,34,23,0,0,0,0,0,0,0,0,0,0,0,0,0,54246,6,0,53237,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445819948964,3145728,0,0,0,30,0,0,0,0,0,0,0,3,0,0,0,0,30,1,0,0,0,0,0,1,75367,33,0,0,0,0,0,0,0,0,0,0,15754888,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-10-26 00:42:35.958 UTC,109,3159565,1000,13728,0,0,17,3,0.1764706,0,0,0,0,0,0,0,3,3,2,0,2,1,5,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,54246,6,0,53237,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445820155648,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,2048,1,0,0,0,0,135168,27,0,0,0,0,0,0,5,19,0,0,10226480,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:42:36.072 UTC,109,3190645,2520,44808,0,0,33,4,0.121212125,0,0,0,0,0,0,0,7,7,0,0,2,1,11,0,34,23,0,0,0,0,0,0,0,0,0,0,0,0,0,54246,6,0,53237,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445820155648,3145728,0,0,0,31,0,0,0,1,0,0,0,3,0,0,0,0,31,1,0,0,0,0,0,1,75367,33,0,0,0,0,0,0,1,3,0,0,11784464,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-10-26 00:42:36.115 UTC,109,3173077,1200,27104,136,0,20,4,0.2,0,0,0,0,0,0,0,4,4,2,0,2,1,7,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,54246,6,0,53237,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445820156074,3145728,0,0,0,18,0,0,0,3,0,0,0,3,0,0,0,0,18,1,2048,1,0,0,0,1,157287,34,0,0,0,0,0,0,8,28,1,16,11848120,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26 00:42:36.128 UTC,109,3190581,2520,44744,0,0,30,3,0.1,0,0,0,0,0,0,0,7,7,0,0,4,1,11,0,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,54246,6,0,53237,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445820156074,3145728,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,26,1,0,0,0,0,0,0,53248,26,0,0,0,0,0,0,0,0,0,0,12436960,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-10-26 00:42:36.148 UTC,109,3173077,1200,27104,136,0,20,4,0.2,0,0,0,0,0,0,0,4,4,2,0,2,1,7,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,54246,6,0,53237,0,0,0,0,0,0,26,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445820156130,3145728,0,0,0,18,0,0,0,3,0,0,0,3,0,0,0,0,18,1,2048,1,0,0,0,1,157287,34,0,0,0,0,0,0,9,30,1,16,15698008,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
